,340k,550k,257k,207k,330k,675k,432k,665k,235k,240k,465k,582k,185k,127k,400k,205k,500k,345k,365k,540k,632k,517k,470k,230k,55k,40k,125k,30k,362k,490k,325k,35k,430k,50k,657k,130k,245k,45k,620k,252k,505k,425k,202k,410k,405k,625k,180k,467k,677k,262k,645k,357k,512k,662k,377k,520k,480k,570k,352k,57k,255k,197k,592k,360k,435k,115k,395k,510k,402k,60k,530k,420k,277k,630k,650k,367k,447k,390k,67k,47k,560k,587k,122k,415k,600k,457k,247k,460k,552k,110k,535k,282k,590k,267k,660k,485k,382k,372k,95k,160k,605k,585k,52k,575k,335k,615k,555k,132k,635k,577k,105k,165k,135k,90k,120k,170k,187k,117k,275k,175k,182k,655k,100k,192k,355k,250k,580k,65k,495k,295k,320k,462k,290k,265k,450k,507k,25k,270k,280k,137k,475k,595k,610k,670k,350k,497k,62k,190k,532k,200k,455k,672k,260k,565k,70k,195k,545k,667k,640k,AVG
"College Mathematics Stderr (Base: 0.041, +5.7%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.703394585248539,0.0,0.0,4.85501917031902,0.0,3.320402076415005,0.0,0.0,0.0,0.0,0.0,0.0,3.3204020764149544,0.0,0.0,-1.7942767719528796,-5.676483001580197,3.3204020764149544,1.7033945852485224,3.3204020764149202,3.3204020764149376,7.690982908874148,0.0,4.85501917031902,7.690982908874183,0.0,4.85501917031902,1.7033945852485224,6.310813890640525,6.310813890640525,-1.7942767719528625,4.855019170318968,1.7033945852485224,1.7033945852485224,3.3204020764149544,3.3204020764149544,6.310813890640525,3.3204020764149544,-5.67648300158023,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,3.3204020764149544,7.6909829088741315,3.3204020764149376,0.0,6.310813890640525,-3.6845147736139436,1.7033945852485224,10.235650921909993,-1.7942767719528456,4.855019170319003,8.998399045926607,0.0,3.3204020764149544,7.690982908874183,7.690982908874167,4.85501917031902,1.7033945852485053,-5.676483001580281,4.855019170318986,1.7033945852485224,0.0,7.690982908874148,6.310813890640525,0.0,6.310813890640525,6.310813890640525,8.998399045926574,4.855019170318986,4.855019170318986,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,6.310813890640525,7.690982908874167,1.7033945852484713,4.855019170318968,6.310813890640525,-7.776773161991861,16.3022812107665,4.85501917031902,7.690982908874183,11.405076269826827,15.443950061432771,10.235650921909993,4.855019170318968,3.3204020764149544,11.405076269826827,13.548708589851987,12.508790092602299,4.85501917031902,10.235650921909958,8.998399045926574,10.235650921909958,11.40507626982681,8.998399045926574,14.526569588246922,11.40507626982681,6.310813890640525,13.548708589851987,4.85501917031902,16.3022812107665,15.443950061432771,13.548708589851987,13.548708589851987,12.508790092602299,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,11.405076269826827,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,13.548708589851987,14.526569588246922,13.548708589851987,14.526569588246922,15.443950061432771,12.508790092602299,12.508790092602299,13.548708589851987,5.6682766195521
"Electrical Engineering (Base: 0.234, +5.5%)",-2.9411764705882293,-5.88235294117647,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,5.88235294117647,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,-2.9411764705882293,5.88235294117647,5.88235294117647,2.9411764705882413,5.88235294117647,11.764705882352953,8.823529411764712,5.88235294117647,-2.9411764705882293,20.588235294117652,-5.88235294117647,8.823529411764712,8.823529411764712,14.705882352941172,-11.76470588235294,-11.76470588235294,2.9411764705882413,-2.9411764705882293,-5.88235294117647,14.705882352941172,5.88235294117647,2.9411764705882413,23.529411764705895,5.88235294117647,-8.8235294117647,-5.88235294117647,-11.76470588235294,-2.9411764705882293,-5.88235294117647,-5.88235294117647,-5.88235294117647,38.23529411764705,-2.9411764705882293,-5.88235294117647,-5.88235294117647,-5.88235294117647,-8.8235294117647,-5.88235294117647,-5.88235294117647,-5.88235294117647,-5.88235294117647,-5.88235294117647,-5.88235294117647,-5.88235294117647,-5.88235294117647,-2.9411764705882293,8.823529411764712,-11.76470588235294,-2.9411764705882293,-17.647058823529413,2.9411764705882413,-11.76470588235294,0.0,-2.9411764705882293,11.764705882352953,0.0,2.9411764705882413,23.529411764705895,5.88235294117647,8.823529411764712,14.705882352941172,29.411764705882355,0.0,14.705882352941172,14.705882352941172,-11.76470588235294,20.588235294117652,-14.705882352941172,26.470588235294112,26.470588235294112,11.764705882352953,14.705882352941172,29.411764705882355,29.411764705882355,26.470588235294112,14.705882352941172,26.470588235294112,26.470588235294112,26.470588235294112,26.470588235294112,26.470588235294112,26.470588235294112,26.470588235294112,26.470588235294112,26.470588235294112,2.9411764705882413,26.470588235294112,26.470588235294112,8.823529411764712,29.411764705882355,14.705882352941172,20.588235294117652,20.588235294117652,0.0,-26.470588235294112,17.647058823529413,8.823529411764712,0.0,11.764705882352953,8.823529411764712,11.764705882352953,8.823529411764712,-8.8235294117647,2.9411764705882413,26.470588235294112,-5.88235294117647,14.705882352941172,2.9411764705882413,2.9411764705882413,0.0,2.9411764705882413,11.764705882352953,-2.9411764705882293,0.0,5.88235294117647,5.88235294117647,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,8.823529411764712,2.9411764705882413,2.9411764705882413,2.9411764705882413,2.9411764705882413,5.88235294117647,2.9411764705882413,2.9411764705882413,0.0,2.9411764705882413,-2.9411764705882293,-8.8235294117647,5.88235294117647,5.5493895671476166
"High School Mathematics Stderr (Base: 0.025, +5.2%)",-0.632285194796497,0.6202301188668429,-0.6322851947965109,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,-0.632285194796497,0.6202301188668429,0.0,1.2286267472268515,-0.632285194796497,4.641781365221895,1.8254019970815945,-1.276857090150012,2.4107590313980114,-0.6322851947965109,1.8254019970815945,2.984892550747224,0.6202301188668429,-2.6038413944086978,1.2286267472268377,1.8254019970816084,2.410759031398025,0.0,0.0,-0.6322851947965386,1.2286267472268655,1.2286267472268655,4.6417813652219095,1.8254019970815945,7.194816536330606,9.502928484946702,8.608038011118204,1.2286267472268377,2.9848925507471686,0.6202301188668567,5.693483985196811,-1.2768570901500675,6.704341644092963,7.6755047055633945,4.641781365221895,7.675504705563381,7.675504705563435,6.2039444367447905,11.18337850809167,6.704341644092963,7.194816536330592,7.194816536330592,7.194816536330592,7.194816536330592,7.194816536330592,6.704341644092963,7.194816536330592,7.194816536330592,7.194816536330592,7.6755047055633945,8.14653665152725,3.5479892454359825,1.2286267472268237,4.10022821607462,8.608038011118218,7.194816536330592,4.10022821607462,10.361091839753053,9.936546434886273,4.100228216074662,5.172813762478197,8.146536651527304,7.1948165363305785,5.693483985196825,2.410759031397942,11.183378508091698,4.641781365221895,7.675504705563354,7.1948165363305785,7.675504705563423,8.608038011118218,8.146536651527319,7.675504705563423,6.704341644092991,7.1948165363305785,0.6202301188668429,9.502928484946715,6.704341644092991,7.1948165363305785,6.7043416440929775,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,6.70434164409295,7.1948165363305785,7.1948165363305785,9.060129773950525,11.970578903625045,2.984892550747224,8.608038011118204,6.704341644092936,6.7043416440929215,5.1728137624781825,9.502928484946743,0.6202301188668429,6.70434164409295,1.8254019970816084,9.060129773950427,5.693483985196825,7.6755047055633945,7.675504705563381,8.608038011118204,10.361091839753053,3.547989245436066,5.693483985196797,5.693483985196797,10.361091839753053,7.194816536330592,4.100228216074607,6.704341644092963,6.203944436744776,7.1948165363305785,7.1948165363305785,4.641781365221895,6.704341644092936,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,4.6417813652219095,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,7.1948165363305785,6.704341644092936,7.1948165363305785,8.146536651527263,7.194816536330592,4.6417813652219095,5.151469273916511
"High School European History Stderr (Base: 0.032, +5.0%)",1.9406863398440284,0.0,1.94068633984405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856677050066132,0.0,0.0,3.762134394114984,0.0,0.0,3.762134394114984,1.94068633984405,-2.0670130154952684,-1.0172323787599178,3.762134394114984,0.0,2.8659095562628667,3.7621343941150056,7.071261095716339,1.9406863398440068,6.284035942827695,-4.268535211458042,0.9856677050065916,3.7621343941150056,7.83277320343833,7.071261095716317,8.569113327169235,3.7621343941150056,9.280790298833509,3.7621343941150056,1.940686339843985,3.7621343941150056,3.7621343941150056,-2.0670130154952684,4.630106025913815,8.569113327169235,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.762134394114984,4.630106025913793,7.071261095716295,3.762134394114984,2.8659095562628236,10.632042153603404,6.284035942827717,1.9406863398440068,8.569113327169257,5.4705219848273705,7.071261095716317,9.28079029883353,9.280790298833509,6.284035942827717,4.630106025913793,1.9406863398440068,7.071261095716295,4.63010602591375,9.968282953831475,11.890034609706282,7.8327732034383075,3.7621343941150056,7.83277320343833,8.569113327169278,9.280790298833551,11.272492621158312,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,8.569113327169257,9.280790298833509,9.280790298833509,0.9856677050066132,11.272492621158335,2.8659095562628236,13.057880795596732,2.8659095562629098,8.569113327169235,8.569113327169257,7.83277320343833,10.632042153603404,6.284035942827717,5.470521984827393,7.83277320343833,3.762134394114984,9.280790298833551,4.630106025913772,7.83277320343833,7.071261095716295,5.4705219848273705,14.646594000583073,4.630106025913772,8.569113327169257,4.630106025913772,5.4705219848273705,11.89003460970626,7.071261095716295,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,4.969985116048991
"College Chemistry Stderr (Base: 0.041, +4.9%)",-3.6845147736139436,-1.7942767719528796,-3.6845147736139436,-1.7942767719528796,0.0,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528456,0.0,-5.67648300158023,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,0.0,-5.6764830015802135,0.0,-1.7942767719528796,-7.776773161991861,3.3204020764149544,-5.676483001580197,3.3204020764149544,4.855019170319003,-1.7942767719528796,4.855019170318986,3.3204020764149544,3.3204020764149718,-1.7942767719528625,1.7033945852485224,0.0,-3.6845147736139436,-3.6845147736139436,6.310813890640525,1.7033945852485224,3.3204020764149544,-1.7942767719528967,-7.776773161991844,0.0,-3.6845147736139436,0.0,-1.7942767719528796,-7.776773161991844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6764830015802135,10.235650921909993,-3.6845147736139436,15.443950061432771,-1.7942767719528967,10.235650921909976,11.405076269826827,0.0,4.855019170319037,10.235650921909976,3.3204020764149376,0.0,-5.6764830015802135,-12.333857036701486,3.3204020764149544,0.0,0.0,1.703394585248539,11.405076269826827,14.526569588246922,7.6909829088741315,-9.992967925918057,6.310813890640525,-3.6845147736139263,-5.6764830015802135,10.235650921909942,1.7033945852485224,-3.6845147736139263,-7.776773161991861,-5.6764830015802135,-5.67648300158023,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,11.405076269826795,-5.6764830015802135,-5.6764830015802135,16.3022812107665,-14.80971906229722,19.16931694047865,3.3204020764149718,19.7495880311691,16.3022812107665,6.310813890640525,3.3204020764149376,-12.333857036701502,0.0,20.27695586485267,11.40507626982681,17.102861488421127,20.27695586485267,18.53536565680475,15.443950061432787,4.85501917031902,17.102861488421127,19.16931694047867,19.16931694047865,18.53536565680475,21.175675379993066,17.846867873656663,17.102861488421127,18.53536565680475,20.27695586485267,20.75211358607061,20.27695586485267,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,19.7495880311691,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.27695586485267,20.75211358607061,19.749588031169118,20.27695586485267,21.175675379993066,4.933210309885354
"Econometrics (Base: 0.237, +4.9%)",7.40740740740742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4074074074074066,0.0,0.0,-3.7037037037037033,0.0,3.7037037037037033,0.0,0.0,0.0,-3.7037037037037033,-11.11111111111111,0.0,3.7037037037037033,-3.7037037037037033,3.7037037037037033,25.925925925925924,-3.7037037037037033,0.0,-3.7037037037037033,-3.7037037037037033,3.7037037037037033,0.0,7.40740740740742,18.51851851851852,0.0,-3.7037037037037033,18.51851851851852,14.814814814814827,25.925925925925924,-11.11111111111111,-3.7037037037037033,-11.11111111111111,18.51851851851852,3.7037037037037033,14.814814814814827,11.11111111111111,-7.4074074074074066,18.51851851851852,-3.7037037037037033,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,14.814814814814827,-3.7037037037037033,18.51851851851852,14.814814814814827,7.40740740740742,18.51851851851852,3.7037037037037033,25.925925925925924,14.814814814814827,-14.814814814814813,-22.22222222222222,11.11111111111111,7.40740740740742,11.11111111111111,25.925925925925924,7.40740740740742,-14.814814814814813,29.62962962962964,14.814814814814827,-3.7037037037037033,29.62962962962964,3.7037037037037033,14.814814814814827,0.0,-11.11111111111111,18.51851851851852,22.222222222222236,7.40740740740742,0.0,7.40740740740742,0.0,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,3.7037037037037033,-3.7037037037037033,-3.7037037037037033,3.7037037037037033,-7.4074074074074066,-3.7037037037037033,7.40740740740742,14.814814814814827,3.7037037037037033,3.7037037037037033,14.814814814814827,11.11111111111111,0.0,11.11111111111111,14.814814814814827,3.7037037037037033,33.33333333333333,0.0,0.0,18.51851851851852,18.51851851851852,7.40740740740742,11.11111111111111,0.0,7.40740740740742,0.0,7.40740740740742,-3.7037037037037033,0.0,0.0,0.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.814814814814827,0.0,-14.814814814814813,-3.7037037037037033,0.0,4.8683904029816
"High School Macroeconomics Stderr (Base: 0.021, +4.9%)",-2.697445486534694,-2.697445486534694,-1.3217604637009974,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.697445486534694,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-1.77422046147547,-2.2327535168090487,-3.1683850399393587,-2.697445486534694,-1.7742204614754367,-1.3217604637009974,-3.645663783680723,-7.172489106345643,-5.620113237988952,-2.697445486534694,-2.232753516809082,7.898826975760382,4.042175843193864,-4.6196207573302654,-4.129376394078845,8.851915443864735,-0.43472957397374223,4.042175843193798,1.6820869663631726,1.2699473728328092,-1.7742204614754367,3.661942482898042,-2.2327535168090487,-0.8752903610698782,-4.129376394078911,0.4289740860611539,0.4289740860611872,0.4289740860611872,1.269947372832776,-5.620113237988952,2.0887520237187664,-0.43472957397382544,0.852266126965827,0.42897408606117055,0.852266126965827,0.852266126965827,0.852266126965827,0.42897408606117055,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,2.0887520237187664,7.898826975760449,0.42897408606120385,7.240592418679495,-0.8752903610698283,2.885917318993388,4.042175843193881,0.8522661269658104,2.885917318993405,6.9044967649697035,10.638584402293453,1.682086966363156,-0.4347295739737922,-1.7742204614754034,12.530038870977735,-1.77422046147537,5.867762766940665,0.8522661269658104,12.53003887097772,1.6645594202651142e-14,8.221050768521454,-1.321760463701014,4.787366399116411,0.42897408606127047,-0.43472957397380885,10.921289769461028,-0.43472957397380885,0.0,0.0,-0.8752903610699282,-1.7742204614754367,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,0.4289740860612871,8.851915443864735,-0.4347295739737922,-0.4347295739737922,6.218127897526398,1.6820869663631393,13.993313698676912,0.4289740860612538,13.52136047527841,8.538733672027162,11.199777880554567,11.1997778805545,7.572021488088685,13.03367040071614,16.12351892031312,13.993313698676912,8.538733672027162,15.52394884848507,15.523948848485054,12.53003887097772,12.530038870977735,9.764836481138405,16.12351892031312,16.12351892031312,16.50482305021508,16.12351892031312,16.12351892031312,9.16063482526973,16.871568764323754,16.871568764323754,17.049525191904053,16.871568764323754,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,13.521360475278376,17.22389270474142,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.22389270474142,17.049525191904053,17.22389270474142,16.690007002334163,16.504823050215066,4.8636696845641
"College Medicine Stderr (Base: 0.032, +4.2%)",-2.9680223928080873,-2.9680223928080984,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-7.366870471953568,-1.948813940272471,-1.948813940272471,-1.948813940272471,-0.9597714986560688,-0.9597714986560688,-2.9680223928080873,-1.948813940272471,-0.9597714986560688,0.9313355847625182,-11.0380417285389,-1.948813940272471,0.0,0.0,1.8350154434631911,-2.9680223928081095,-1.9488139402724929,-0.9597714986560688,0.0,0.0,-4.018357830633653,2.7117695414657716,0.9313355847625182,-7.366870471953558,0.9313355847625623,-0.9597714986560467,-2.9680223928080762,5.1871070301875575,-1.9488139402724818,5.1871070301875575,-1.9488139402725257,5.962588565203639,-2.9680223928080762,-0.9597714986560688,-1.9488139402725257,-1.9488139402725257,1.8350154434631911,0.0,-2.9680223928080873,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,6.714170708577706,0.9313355847625182,10.747944506774711,-8.552894526862104,2.7117695414657716,0.9313355847625182,-1.948813940272471,0.9313355847625182,8.14761408717493,8.830393644866788,0.0,5.1871070301875575,2.71176954146575,8.14761408717493,0.9313355847625623,1.8350154434631911,-1.948813940272471,11.344783527174886,9.491114221964434,9.491114221964411,3.562281738239046,7.442355005476298,2.71176954146575,5.1871070301875575,8.147614087174953,1.8350154434632133,6.714170708577772,4.387193466651087,4.387193466651087,5.962588565203661,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,5.1871070301875575,4.387193466651087,4.387193466651087,8.147614087174953,5.962588565203639,8.14761408717493,5.962588565203661,8.14761408717493,13.52924243950917,8.830393644866765,6.714170708577772,-0.9597714986560906,7.442355005476342,7.44235500547632,7.442355005476342,6.714170708577749,13.012963081946523,11.921024787452994,14.026090513262849,4.387193466651087,7.442355005476342,7.442355005476342,13.012963081946523,12.476984866933234,15.824024616495514,14.026090513262849,13.529242439509193,10.130172844503596,14.026090513262849,14.026090513262849,13.52924243950917,14.026090513262849,13.52924243950917,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,13.52924243950917,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,12.476984866933234,14.026090513262849,14.026090513262849,13.52924243950917,14.50376024878452,4.237561170676423
"Sociology (Base: 0.244, +3.4%)",2.040816326530614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.040816326530614,0.0,2.040816326530614,0.0,0.0,0.0,-8.163265306122446,-4.081632653061228,0.0,6.122448979591832,4.081632653061228,0.0,6.122448979591832,4.081632653061228,-4.081632653061228,4.081632653061228,8.163265306122456,16.32653061224489,8.163265306122456,-8.163265306122446,-2.040816326530614,2.040816326530614,10.20408163265306,-2.040816326530614,10.20408163265306,-16.326530612244902,-12.244897959183675,2.040816326530614,2.040816326530614,0.0,6.122448979591832,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,4.081632653061228,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-2.040816326530614,-4.081632653061228,2.040816326530614,8.163265306122456,16.32653061224489,8.163265306122456,18.367346938775515,-10.20408163265306,-6.122448979591832,6.122448979591832,26.53061224489795,12.244897959183664,-4.081632653061228,4.081632653061228,6.122448979591832,2.040816326530614,8.163265306122456,4.081632653061228,-10.20408163265306,22.448979591836725,-4.081632653061228,-2.040816326530614,6.122448979591832,-4.081632653061228,-2.040816326530614,-2.040816326530614,6.122448979591832,-4.081632653061228,2.040816326530614,-2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,2.040816326530614,10.20408163265306,2.040816326530614,2.040816326530614,2.040816326530614,16.32653061224489,-6.122448979591832,6.122448979591832,4.081632653061228,6.122448979591832,4.081632653061228,14.285714285714288,0.0,-8.163265306122446,-4.081632653061228,-14.285714285714288,12.244897959183664,-6.122448979591832,10.20408163265306,4.081632653061228,12.244897959183664,16.32653061224489,12.244897959183664,-8.163265306122446,6.122448979591832,12.244897959183664,12.244897959183664,8.163265306122456,2.040816326530614,12.244897959183664,10.20408163265306,10.20408163265306,14.285714285714288,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,4.081632653061228,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,10.20408163265306,12.244897959183664,8.163265306122456,16.32653061224489,12.244897959183664,3.4270311898344237
"Abstract Algebra Stderr (Base: 0.042, +3.4%)",3.333336810846112e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5899247982436602,0.0,0.0,0.0,-1.6748650251007184,7.172822982386634,0.0,1.666668405423056e-14,1.5899247982436602,1.5899247982436435,1.5899247982436602,-11.500464226258059,9.539191611196701,0.0,1.5899247982436602,3.0988391271726763,14.35437497937307,1.5899247982436435,-5.297669149426716,8.389352559426772,5.887304300946257,5.8873043009462735,-1.6748650251007018,7.17282298238665,4.530251250886271,9.539191611196685,12.608404129765754,5.887304300946207,4.530251250886271,5.887304300946224,5.887304300946224,10.62441971717732,4.530251250886271,3.0988391271727096,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,3.098839127172693,-3.4390900829466533,1.5899247982436435,-13.802146604048618,12.608404129765772,4.530251250886271,7.17282298238665,7.172822982386667,7.172822982386634,-7.256274598231662,3.09883912717266,7.17282298238665,11.646920983227021,9.539191611196701,8.389352559426772,10.62441971717732,10.62441971717732,3.098839127172693,1.5899247982436435,8.389352559426804,13.510419718259076,11.646920983227021,-7.256274598231645,13.510419718259092,10.62441971717732,0.0,10.62441971717732,9.539191611196717,11.646920983227021,10.62441971717732,13.51041971825911,10.62441971717732,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,7.172822982386634,10.62441971717732,11.646920983227021,1.5899247982436102,10.62441971717732,-1.6748650251007184,11.646920983227021,0.0,-3.43909008294662,10.62441971717732,10.62441971717732,17.17339173039118,9.539191611196701,-11.500464226258059,-11.500464226258059,9.539191611196701,-1.6748650251007184,7.172822982386634,10.62441971717732,4.530251250886271,-1.6748650251007184,1.5899247982436269,-1.6748650251007184,4.530251250886271,-1.6748650251007184,-5.297669149426699,-7.2562745982317285,1.5899247982436602,-1.6748650251007184,-1.6748650251007184,-3.43909008294662,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.666668405423056e-14,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,3.09883912717266,3.09883912717266,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,3.377157234936605
