,557k,645k,50k,655k,272k,502k,650k,527k,590k,275k,372k,375k,520k,635k,630k,145k,147k,500k,52k,105k,510k,295k,297k,512k,225k,565k,382k,212k,450k,440k,432k,585k,420k,207k,385k,285k,190k,110k,65k,72k,642k,125k,45k,435k,360k,55k,530k,290k,455k,357k,130k,410k,355k,492k,222k,442k,255k,57k,632k,62k,667k,675k,445k,515k,140k,490k,115k,217k,505k,485k,567k,627k,200k,447k,425k,292k,345k,282k,262k,60k,525k,587k,560k,195k,35k,340k,517k,570k,350k,380k,602k,287k,580k,280k,662k,422k,135k,495k,220k,202k,640k,412k,670k,365k,595k,300k,652k,75k,120k,552k,150k,205k,430k,415k,545k,142k,30k,67k,600k,660k,215k,665k,677k,132k,370k,575k,482k,260k,180k,185k,210k,270k,70k,265k,40k,137k,605k,AVG
"Moral Scenarios (Base: 0.237, +4.9%)",0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,1.41509433962264,0.4716981132075466,0.4716981132075466,0.4716981132075466,0.4716981132075466,-4.716981132075467,0.0,-1.8867924528301865,0.4716981132075466,0.4716981132075466,9.433962264150946,0.4716981132075466,0.9433962264150932,0.0,0.4716981132075466,0.4716981132075466,0.4716981132075466,3.3018867924528266,-3.773584905660373,1.8867924528301865,2.3584905660377333,5.188679245283014,5.660377358490572,2.3584905660377333,3.773584905660373,2.3584905660377333,2.3584905660377333,2.3584905660377333,3.3018867924528266,2.83018867924528,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,14.62264150943396,2.3584905660377333,4.24528301886792,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.3584905660377333,2.83018867924528,2.3584905660377333,2.3584905660377333,8.490566037735851,2.3584905660377333,1.8867924528301865,-2.3584905660377333,2.3584905660377333,5.660377358490572,1.41509433962264,6.603773584905665,4.24528301886792,7.547169811320758,4.24528301886792,12.73584905660377,4.24528301886792,4.24528301886792,8.490566037735851,2.3584905660377333,15.094339622641506,4.24528301886792,4.24528301886792,4.24528301886792,5.188679245283014,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,4.24528301886792,5.188679245283014,4.24528301886792,15.094339622641506,0.9433962264150932,2.3584905660377333,5.660377358490572,3.773584905660373,14.62264150943396,15.566037735849052,16.509433962264144,16.98113207547169,18.396226415094333,15.094339622641506,15.094339622641506,15.094339622641506,13.207547169811317,15.094339622641506,15.094339622641506,15.094339622641506,14.62264150943396,15.094339622641506,15.094339622641506,15.094339622641506,15.094339622641506,15.094339622641506,15.094339622641506,15.094339622641506,15.094339622641506,15.094339622641506,4.87880457237295
"Abstract Algebra Stderr (Base: 0.042, +4.7%)",4.530251250886271,0.0,0.0,0.0,0.0,1.5899247982436602,0.0,0.0,0.0,0.0,-1.6748650251007184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666668405423056e-14,0.0,0.0,0.0,-3.4390900829466697,1.5899247982436435,5.887304300946257,5.887304300946224,0.0,-1.6748650251007184,1.5899247982436269,8.389352559426804,3.0988391271727096,1.5899247982436435,0.0,4.530251250886271,15.141546617959426,7.172822982386667,11.646920983227021,-11.500464226258059,7.17282298238665,7.172822982386667,9.539191611196717,3.0988391271726763,8.389352559426772,7.17282298238665,5.887304300946224,5.887304300946224,-3.4390900829466866,12.608404129765754,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,5.887304300946224,13.510419718259092,5.887304300946224,8.389352559426804,5.887304300946224,5.887304300946224,3.09883912717266,5.887304300946224,7.17282298238665,7.172822982386634,9.539191611196701,5.887304300946224,8.389352559426804,7.17282298238665,5.887304300946224,10.62441971717732,8.389352559426772,-5.2976691494266825,8.389352559426804,5.887304300946224,7.172822982386634,15.873091900464118,9.539191611196717,12.608404129765754,10.62441971717732,7.172822982386667,15.873091900464134,4.530251250886271,-1.666668405423056e-14,7.172822982386634,12.608404129765738,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,10.62441971717732,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,11.646920983227021,10.62441971717732,1.5899247982436435,-5.297669149426733,1.5899247982436269,8.389352559426804,5.887304300946241,1.5899247982436435,1.5899247982436435,-1.6748650251007184,1.5899247982436935,4.530251250886271,-1.6748650251007184,-5.297669149426699,-1.6748650251007184,1.5899247982436269,-3.43909008294662,-1.6748650251007184,-1.6748650251007184,8.389352559426788,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-1.6748650251007184,-3.43909008294662,-1.6748650251007184,4.686516895871754
"Public Relations Stderr (Base: 0.040, +4.6%)",-3.150400304181438,0.0,0.0,0.0,1.4669534166613243,0.0,0.0,0.0,0.0,0.0,-3.150400304181421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.150400304181438,0.0,0.0,0.0,-1.537989854662902,8.928004101421825,1.4669534166613243,0.0,2.8659095562626997,1.4669534166612894,4.19960719472455,6.680897790974551,13.608876168132525,-1.5379898546629196,4.1996071947245674,-6.61407904529642,0.0,1.466953416661307,10.955155408065165,7.832773203438355,12.77421361203972,5.470521984827323,14.395106145662954,13.60887616813256,-1.537989854662902,14.395106145662954,15.133895762665736,15.133895762665736,5.470521984827323,5.470521984827323,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,15.133895762665736,4.199607194724532,15.133895762665736,1.4669534166613243,15.133895762665736,15.133895762665736,10.955155408065181,15.133895762665736,15.133895762665736,1.466953416661307,13.608876168132578,15.133895762665736,0.0,15.133895762665736,15.133895762665736,0.0,15.133895762665736,0.0,1.4669534166613243,11.890034609706206,-1.537989854662902,16.472706986951252,2.865909556262717,7.832773203438337,-1.5379898546629196,-3.150400304181491,-1.5379898546629196,11.890034609706206,-3.150400304181438,-3.150400304181491,0.0,-1.5379898546629196,-1.5379898546629196,0.0,-3.150400304181491,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,-1.5379898546629196,6.680897790974551,0.0,4.19960719472455,0.0,6.680897790974551,4.199607194724584,10.955155408065181,8.928004101421843,10.955155408065181,9.968282953831444,13.60887616813256,2.8659095562626997,2.8659095562626997,-6.614079045296386,6.680897790974551,10.955155408065181,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,1.4669534166613243,-3.150400304181438,5.470521984827323,4.6312057446710515
"High School Microeconomics Stderr (Base: 0.026, +4.3%)",0.0,-0.7421153783013245,-1.500621019346017,0.0,-1.5006210193460432,1.4364909789748879,0.0,0.0,0.0,0.0,1.4364909789749007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7421153783013245,0.0,-0.7421153783013245,0.0,0.7260873897673141,4.127581319693293,-0.7421153783013376,1.436490978974914,0.0,-0.7421153783013114,4.12758131969328,0.726087389767196,1.4364909789749534,1.4364909789748879,4.127581319693201,-2.275898571539893,0.0,6.591285420805192,5.3868254513980185,4.764172859301695,4.764172859301577,0.0,-1.500621019346017,2.1315380469215124,0.0,4.7641728593016035,2.1315380469214995,2.811540042727846,7.173551834237397,-1.5006210193460432,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,3.4767935747464405,5.3868254513980185,3.4767935747464405,0.0,3.4767935747464405,0.0,3.4767935747464405,4.764172859301617,4.127581319693319,3.4767935747464405,5.3868254513980185,2.8115400427278856,2.811540042727846,4.127581319693346,1.436490978974927,5.3868254513980185,5.3868254513980185,4.127581319693293,2.1315380469215257,14.040866135505,-2.2758985715398796,4.127581319693332,0.0,1.436490978974914,2.1315380469213943,5.386825451398111,1.4364909789749534,2.811540042727899,1.436490978974927,7.7427985449508645,9.374430089700466,0.7260873897672616,-1.5006210193460956,-0.7421153783013114,0.7260873897672878,0.0,0.0,0.0,-2.2758985715398667,0.0,0.0,0.0,0.0,0.0,0.0,-0.7421153783013245,0.0,0.0,0.0,0.0,4.12758131969324,2.8115400427279647,13.624989759613545,12.760337073907529,8.299230857173324,12.311307477181744,14.040866135505,12.311307477181732,9.374430089700425,15.224110952008807,7.742798544950904,8.843045302115328,14.840314664931476,16.313040559755464,17.925327978018995,7.173551834237397,16.65552125080871,16.987906267126267,16.987906267126267,15.224110952008807,16.987906267126267,16.987906267126267,16.987906267126267,16.987906267126267,16.987906267126267,17.310281423494718,16.313040559755464,17.62272902368264,15.960374743436795,4.300366446646706
"High School European History Stderr (Base: 0.032, +4.3%)",0.0,0.0,-1.0172323787598962,1.9406863398440284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856677050066132,0.0,0.0,0.0,-1.0172323787598962,0.0,0.0,0.0,0.0,2.8659095562628667,0.0,2.8659095562628454,0.9856677050065916,2.8659095562628667,1.94068633984405,9.280790298833509,9.968282953831475,0.9856677050065916,-2.06701301549529,-1.0172323787598962,3.7621343941150056,1.940686339843985,3.7621343941150056,3.762134394114984,8.569113327169257,1.940686339843985,3.7621343941150056,3.7621343941150056,3.762134394114984,0.9856677050065916,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,0.9856677050066132,3.7621343941150056,1.9406863398440284,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,3.7621343941150056,7.83277320343833,3.7621343941150056,3.762134394114984,8.569113327169257,2.8659095562628236,3.7621343941150056,13.057880795596732,3.7621343941150056,0.0,9.968282953831453,1.940686339843985,9.280790298833509,3.762134394114984,2.8659095562628667,6.284035942827695,9.280790298833509,9.280790298833509,10.632042153603404,7.071261095716317,1.940686339843985,9.280790298833509,7.83277320343833,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,8.569113327169278,8.569113327169278,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,9.280790298833509,8.569113327169257,9.968282953831453,6.284035942827717,5.4705219848273705,9.968282953831475,0.9856677050065916,5.4705219848273705,1.9406863398440068,5.4705219848273705,7.071261095716295,4.630106025913772,5.4705219848273705,1.94068633984405,-3.150400304181484,9.280790298833573,3.762134394114984,5.4705219848273705,5.4705219848273705,5.4705219848273705,3.762134394114984,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,5.4705219848273705,4.2749542859026715
"College Physics Stderr (Base: 0.040, +4.1%)",3.353528208101771,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,3.353528208101771,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,1.7194907149029253,4.9061056625925135,1.7194907149029253,-12.410287864626076,1.7194907149029253,0.0,3.353528208101771,0.0,3.3535282081017885,-3.4492839268131026e-14,-3.7138792514994363,12.687233963802216,7.780777790571245,4.906105662592497,4.9061056625925135,-3.7138792514994536,-3.7138792514994536,10.367884635195136,7.780777790571245,-12.410287864626008,11.559940047482966,-1.8094331457180808,11.559940047482966,-3.713879251499419,-1.8094331457180635,-1.8094331457180635,6.380789750704137,-7.831659777082862,-3.7138792514994017,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,-1.8094331457180635,7.780777790571229,-1.8094331457180635,-10.059134980420014,-1.8094331457180635,-1.8094331457180635,1.719490714902891,-1.8094331457180635,1.719490714902891,-3.4492839268131026e-14,-5.173925890219655e-14,-1.8094331457180635,1.7194907149029084,-1.8094331457180635,-1.8094331457180635,3.353528208101771,-1.8094331457180635,-1.8094331457180979,-10.05913498042003,-1.8094331457180635,4.90610566259248,-7.831659777082862,3.3535282081017885,-5.173925890219655e-14,1.7246419634065513e-14,3.353528208101771,6.380789750704154,19.572037179475316,18.18736805705582,9.10894511799621,1.7194907149029774,1.7194907149029426,1.7194907149029426,1.7194907149029426,4.906105662592497,1.7194907149029426,-3.713879251499471,1.7194907149029426,1.7194907149029426,1.7194907149029426,1.7194907149029426,3.3535282081017885,1.7194907149029426,3.3535282081017885,1.7194907149029426,1.7194907149029426,3.3535282081017885,1.7194907149029426,9.108945117996244,1.7194907149029426,17.413833215906475,11.559940047482966,6.380789750704137,3.3535282081017885,19.572037179475316,6.380789750704084,7.780777790571178,15.69893424852025,9.108945117996228,15.69893424852025,19.57203717947533,15.698934248520285,15.69893424852025,17.413833215906443,18.18736805705579,18.187368057055807,19.57203717947533,18.906441863002964,19.57203717947533,19.57203717947533,19.57203717947533,19.57203717947533,19.57203717947533,19.57203717947533,19.57203717947533,20.185042515466264,18.90644186300295,4.13009199595245
"Prehistory Stderr (Base: 0.023, +4.1%)",0.9762749999963105,-1.00816843774685,-1.5245175948820906,-1.00816843774685,-1.00816843774685,-1.00816843774685,-0.5000376662921463,-1.00816843774685,-1.00816843774685,-1.00816843774685,-1.0081684377468803,-1.00816843774685,-1.00816843774685,-1.00816843774685,-1.00816843774685,-1.00816843774685,-1.00816843774685,-1.00816843774685,-1.00816843774685,-2.9996459652707235e-14,-1.5245175948820906,-1.0081684377468803,-0.5000376662921463,3.7225984298701422,-1.5245175948820906,0.49206537245595067,-0.5000376662921762,1.4527413634488981,0.0,-1.5245175948821357,4.579868299857701,4.579868299857686,0.49206537245595067,5.409255338946062,2.836748419020136,-0.5000376662921312,8.101604012722703,-3.124199952099853,3.722598429870157,5.813698549410313,6.211412746140123,6.986953003040414,4.579868299857701,6.602473243294509,6.211412746140123,6.211412746140123,-3.1241999520998984,4.579868299857716,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,6.211412746140123,3.283291347657243,6.211412746140123,8.101604012722703,6.211412746140123,5.409255338946032,6.602473243294509,6.211412746140123,6.211412746140123,6.986953003040414,6.602473243294522,6.211412746140123,8.460446386391027,6.211412746140123,5.813698549410298,8.460446386391027,6.986953003040443,-0.5000376662922061,9.159446831007854,5.813698549410313,7.364922723361447,6.602473243294522,10.162117989166193,4.579868299857686,8.46044638639101,8.460446386391027,8.813040476671956,2.3828749665678526,0.9762749999963105,8.460446386391027,8.813040476671956,9.499724174795636,9.15944683100784,9.499724174795636,9.499724174795636,9.15944683100784,9.833929473055457,9.499724174795636,9.499724174795636,9.499724174795636,9.499724174795636,9.499724174795636,9.499724174795636,9.159446831007854,9.499724174795636,9.499724174795636,9.159446831007854,9.499724174795636,8.101604012722659,7.736450921417104,-0.5000376662921912,-2.582395870375257,8.813040476671956,1.4527413634487483,4.579868299857701,3.283291347657243,1.9215730582775794,6.211412746140137,7.364922723361447,4.579868299857716,1.9215730582775343,0.9762749999963105,3.2832913476572125,4.998005356044163,1.1998583861082894e-13,0.4920653724559357,0.4920653724559357,3.722598429870247,0.4920653724559357,0.4920653724559357,0.4920653724559357,0.4920653724559357,0.4920653724559357,0.4920653724559357,0.4920653724559357,0.4920653724559357,-0.5000376662921912,4.066451869919847
"College Medicine Stderr (Base: 0.032, +2.8%)",-2.9680223928080873,-1.948813940272471,-2.9680223928080984,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-2.9680223928080873,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,-1.948813940272471,0.0,-1.948813940272471,-1.948813940272471,-2.9680223928080762,0.0,-7.3668704719535905,0.9313355847625403,-1.9488139402724376,0.0,-0.9597714986560688,-1.9488139402724818,-5.100853780361185,0.9313355847625182,3.562281738239046,1.8350154434632133,7.442355005476342,-0.9597714986560688,11.344783527174865,-2.9680223928080873,4.387193466651087,0.0,0.0,-0.9597714986560688,-4.018357830633665,4.387193466651087,-0.9597714986560467,-1.9488139402725257,-1.9488139402725257,10.747944506774711,3.562281738239046,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-1.9488139402725257,-2.9680223928080762,-1.9488139402725257,10.130172844503596,-1.9488139402725257,1.835015443463235,-1.9488139402725257,-0.9597714986560467,-2.968022392808065,-0.9597714986560467,-2.9680223928080762,6.714170708577749,0.9313355847625182,-2.9680223928080873,-0.9597714986560247,-1.9488139402725257,-0.9597714986560467,3.562281738239046,-1.9488139402725257,3.562281738239046,1.8350154434632133,1.8350154434631691,4.387193466651087,0.9313355847624963,2.71176954146575,5.1871070301875575,3.562281738239046,4.387193466651087,0.9313355847624963,2.71176954146575,13.529242439509193,6.714170708577772,2.71176954146575,4.387193466651087,2.7117695414657716,4.387193466651087,5.1871070301875575,4.387193466651087,5.1871070301875575,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,4.387193466651087,6.714170708577772,4.387193466651087,4.387193466651087,4.387193466651087,5.1871070301875575,-5.100853780361185,4.387193466651087,11.921024787452994,9.491114221964411,8.14761408717493,10.747944506774688,10.130172844503596,-1.948813940272427,10.747944506774733,11.344783527174865,1.8350154434632133,11.921024787453016,14.026090513262849,11.921024787452994,10.747944506774711,8.14761408717493,11.921024787452994,13.52924243950917,11.921024787452994,13.012963081946523,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.026090513262849,14.50376024878452,14.026090513262849,14.026090513262849,2.828589540132698
"High School Macroeconomics Stderr (Base: 0.021, +2.8%)",-3.168385039939375,-2.2327535168090487,0.4289740860612871,-1.3217604637009808,-2.697445486534694,-2.232753516809082,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090322,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.2327535168090487,-2.697445486534694,-0.8752903610699615,-0.4347295739737589,-2.232753516809099,3.2765423291078664,-3.168385039939292,-4.129376394078829,-3.645663783680723,-3.645663783680723,0.4289740860612871,-4.129376394078862,-2.2327535168091153,-5.116498118221469,0.42897408606127047,-0.8752903610699448,-1.77422046147542,7.898826975760382,4.4172988543137715,7.898826975760416,0.8522661269658104,2.08875202371875,-0.8752903610698616,2.0887520237187664,-2.697445486534694,0.42897408606117055,1.269947372832776,0.852266126965827,11.19977788055455,1.6645594202651142e-14,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,0.852266126965827,1.6645594202651142e-14,0.852266126965827,1.2699473728327426,1.269947372832776,5.1524318533857905,1.269947372832776,4.417298854313739,-1.3217604637008975,1.269947372832776,0.852266126965827,2.885917318993488,-0.43472957397382544,1.269947372832776,-4.619620757330348,2.885917318993388,-0.43472957397385875,-3.1683850399393423,1.269947372832776,5.512547137702118,0.8522661269658104,9.464929571531016,-0.8752903610699282,0.852266126965827,-0.8752903610699448,5.867762766940648,2.885917318993488,-7.172489106345677,-7.172489106345694,2.4900077113484604,6.563690372565945,0.0,-1.3217604637009974,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,0.0,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,-0.4347295739737922,0.8522661269658104,0.0,6.563690372566011,-0.8752903610699115,11.744227979670057,12.530038870977753,5.867762766940665,17.04952519190402,8.221050768521387,11.744227979670057,4.042175843193782,13.993313698676912,5.867762766940665,13.759291798903881,16.315999607560265,16.12351892031312,15.72751247156853,8.221050768521355,15.727512471568513,16.690007002334163,16.871568764323754,16.504823050215048,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.049525191904053,17.22389270474142,16.871568764323754,14.223450203573693,2.799675283650396
"Logical Fallacies Stderr (Base: 0.033, +2.7%)",0.0,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-1.9713837208256935,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,-0.969955029042809,1.8490568107057066,-0.969955029042809,-0.969955029042809,-0.969955029042809,2.108381632993833e-14,-5.1746395111045365,-3.0052609262781456,-0.969955029042809,-0.969955029042809,-0.969955029042809,2.108381632993833e-14,1.849056810705728,7.444876771307819,2.729793893546443,2.729793893546443,2.108381632993833e-14,2.729793893546443,-1.9713837208256935,2.108381632993833e-14,0.9393886882625453,-0.9699550290427877,7.444876771307819,5.977503420448469,3.5823379215814994,1.849056810705728,-1.9713837208256726,2.729793893546443,2.729793893546443,5.205565766317894,5.977503420448469,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,2.729793893546443,1.8490568107057066,2.729793893546443,2.729793893546443,2.729793893546443,3.5823379215814786,2.729793893546443,2.729793893546443,2.108381632993833e-14,2.729793893546443,4.407379532774803,9.462239982479735,5.977503420448469,3.5823379215814994,-0.969955029042809,1.8490568107057066,2.729793893546443,6.723762068067074,3.5823379215814994,-4.072635801565122,5.977503420448469,2.729793893546443,9.462239982479735,-0.969955029042809,10.087520270292565,-8.70115917779517,8.813656497756766,11.269728052837202,10.087520270292586,-0.9699550290427877,3.5823379215814994,4.407379532774803,3.5823379215814786,9.462239982479735,9.462239982479735,8.813656497756766,10.68989227681195,9.462239982479735,10.087520270292586,9.462239982479735,9.462239982479735,9.462239982479735,9.462239982479735,9.462239982479735,9.462239982479735,9.462239982479735,9.462239982479735,9.462239982479735,10.087520270292586,9.462239982479735,8.813656497756766,9.462239982479735,0.0,7.444876771307819,5.205565766317935,-0.9699550290427877,4.216763265987666e-14,-1.9713837208256935,0.9393886882625241,4.216763265987666e-14,-3.0052609262781242,-0.9699550290427877,2.729793893546443,3.5823379215814994,4.407379532774803,-3.0052609262781242,0.9393886882625241,4.216763265987666e-14,4.216763265987666e-14,0.9393886882625241,0.9393886882625241,0.9393886882625241,0.9393886882625241,0.9393886882625241,0.9393886882625241,0.9393886882625241,1.8490568107057066,0.9393886882625241,4.407379532774803,2.729167172338236
"College Chemistry Stderr (Base: 0.041, +2.5%)",6.310813890640525,-3.6845147736139436,1.7033945852485224,0.0,-1.7942767719528796,0.0,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,1.7033945852485053,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-1.7942767719528796,-9.99296792591809,-1.7942767719528796,0.0,0.0,4.855019170319003,0.0,-5.67648300158023,-1.7942767719528796,-5.676483001580247,-1.7942767719528796,3.3204020764149544,-5.6764830015802135,4.855019170318986,1.7033945852485224,8.99839904592659,-9.992967925918057,3.3204020764149544,-3.6845147736139094,1.7033945852485224,10.235650921909993,0.0,-1.7942767719528456,-3.6845147736139263,0.0,-1.7942767719528456,1.7033945852485224,1.7033945852485224,0.0,6.310813890640525,3.3204020764149202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998399045926574,0.0,-9.992967925918075,1.7033945852485224,-1.7942767719528796,-1.7942767719528456,0.0,1.703394585248539,-1.7942767719528456,4.855019170319037,0.0,-5.67648300158023,7.690982908874167,-5.6764830015802135,-17.43269499775032,6.310813890640525,17.846867873656663,-12.333857036701486,1.7033945852485224,-5.6764830015802135,-3.6845147736139436,-9.992967925918057,7.690982908874183,-1.7942767719528625,-5.676483001580247,-5.67648300158023,14.526569588246938,12.508790092602299,-7.776773161991844,-1.7942767719528625,-5.6764830015802135,-5.6764830015802135,-3.6845147736139263,-3.6845147736139263,-3.6845147736139436,-7.776773161991844,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,-5.6764830015802135,4.85501917031902,-3.6845147736139263,11.405076269826827,15.443950061432787,13.548708589851987,17.102861488421095,19.16931694047865,3.3204020764149376,7.690982908874183,16.302281210766516,13.548708589851987,18.535365656804714,20.75211358607061,19.16931694047865,19.16931694047865,8.998399045926607,19.749588031169118,20.75211358607061,20.27695586485267,19.749588031169118,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,20.75211358607061,19.7495880311691,20.27695586485267,18.53536565680475,2.5288484296110907
